TimeUs,Ugen,Ur1,Uvd1
1677,1520.0,0.0,1520.0
1678,1520.0,0.0,1520.0
1679,1600.0,80.0,1520.0
1680,1520.0,0.0,1520.0
1681,1520.0,0.0,1520.0
1682,1520.0,0.0,1520.0
1683,1600.0,0.0,1520.0
1684,1600.0,0.0,1600.0
1685,1600.0,0.0,1600.0
1686,1600.0,0.0,1520.0
1687,1520.0,0.0,1600.0
1688,1600.0,0.0,1600.0
1689,1520.0,0.0,1600.0
1690,1600.0,0.0,1600.0
1691,1600.0,0.0,1520.0
1692,1600.0,0.0,1520.0
1693,1600.0,0.0,1600.0
1694,1600.0,0.0,1600.0
1695,1600.0,0.0,1600.0
1696,1600.0,0.0,1600.0
1697,1600.0,0.0,1600.0
1698,1600.0,0.0,1600.0
1699,1600.0,0.0,1600.0
1700,1680.0,0.0,1680.0
1701,1600.0,0.0,1680.0
1702,1600.0,0.0,1680.0
1703,1680.0,0.0,1600.0
1704,1680.0,0.0,1600.0
1705,1680.0,0.0,1680.0
1706,1680.0,0.0,1600.0
1707,1680.0,0.0,1680.0
1708,1680.0,80.0,1680.0
1709,1680.0,0.0,1680.0
1710,1680.0,0.0,1760.0
1711,1680.0,0.0,1680.0
1712,1680.0,0.0,1680.0
1713,1680.0,0.0,1680.0
1714,1680.0,0.0,1680.0
1715,1680.0,0.0,1680.0
1716,1680.0,0.0,1760.0
1717,1680.0,0.0,1680.0
1718,1680.0,0.0,1680.0
1719,1680.0,0.0,1680.0
1720,1680.0,0.0,1680.0
1721,1760.0,0.0,1680.0
1722,1760.0,0.0,1680.0
1723,1760.0,0.0,1760.0
1724,1760.0,0.0,1760.0
1725,1760.0,0.0,1760.0
1726,1760.0,0.0,1760.0
1727,1760.0,0.0,1760.0
1728,1680.0,0.0,1760.0
1729,1760.0,0.0,1680.0
1730,1760.0,80.0,1760.0
1731,1760.0,0.0,1760.0
1732,1760.0,0.0,1760.0
1733,1760.0,0.0,1760.0
1734,1760.0,0.0,1760.0
1735,1760.0,0.0,1760.0
1736,1760.0,0.0,1760.0
1737,1760.0,0.0,1760.0
1738,1840.0,0.0,1760.0
1739,1840.0,0.0,1760.0
1740,1760.0,0.0,1840.0
1741,1840.0,0.0,1760.0
1742,1760.0,0.0,1760.0
1743,1840.0,0.0,1840.0
1744,1760.0,0.0,1840.0
1745,1840.0,0.0,1840.0
1746,1840.0,0.0,1760.0
1747,1840.0,0.0,1840.0
1748,1840.0,0.0,1840.0
1749,1840.0,0.0,1840.0
1750,1840.0,0.0,1840.0
1751,1840.0,0.0,1760.0
1752,1920.0,0.0,1840.0
1753,1840.0,0.0,1760.0
1754,1840.0,0.0,1840.0
1755,1920.0,-80.0,1840.0
1756,1840.0,0.0,1840.0
1757,1840.0,0.0,1840.0
1758,1840.0,0.0,1840.0
1759,1840.0,0.0,1840.0
1760,1920.0,0.0,1840.0
1761,1920.0,0.0,1840.0
1762,1920.0,0.0,1840.0
1763,1920.0,0.0,1840.0
1764,1920.0,0.0,1920.0
1765,1920.0,0.0,1920.0
1766,1920.0,0.0,1840.0
1767,1920.0,0.0,1920.0
1768,1920.0,0.0,1840.0
1769,1920.0,0.0,1840.0
1770,1920.0,0.0,1920.0
1771,1920.0,0.0,1920.0
1772,1920.0,0.0,1920.0
1773,1920.0,0.0,1920.0
1774,1920.0,0.0,1920.0
1775,1920.0,0.0,1920.0
1776,2000.0,0.0,1920.0
1777,2000.0,0.0,1920.0
1778,2000.0,0.0,1920.0
1779,2000.0,0.0,1920.0
1780,1920.0,0.0,2000.0
1781,1920.0,0.0,2000.0
1782,2000.0,0.0,1920.0
1783,1920.0,0.0,1920.0
1784,2000.0,0.0,1920.0
1785,2000.0,0.0,1920.0
1786,2000.0,0.0,2000.0
1787,2000.0,0.0,2000.0
1788,2000.0,0.0,2000.0
1789,2000.0,-80.0,2000.0
1790,2000.0,0.0,1920.0
1791,2080.0,0.0,2000.0
1792,2000.0,0.0,2000.0
1793,2080.0,0.0,2000.0
1794,2000.0,0.0,2000.0
1795,2080.0,0.0,2000.0
1796,2000.0,0.0,2000.0
1797,2080.0,0.0,2000.0
1798,2080.0,0.0,2000.0
1799,2080.0,0.0,2000.0
1800,2000.0,0.0,2000.0
1801,2080.0,0.0,2000.0
1802,2080.0,0.0,2000.0
1803,2080.0,0.0,2000.0
1804,2080.0,0.0,2000.0
1805,2080.0,0.0,2000.0
1806,2080.0,0.0,2000.0
1807,2080.0,0.0,2080.0
1808,2080.0,0.0,2000.0
1809,2080.0,0.0,2000.0
1810,2080.0,0.0,2000.0
1811,2080.0,0.0,2080.0
1812,2080.0,0.0,2080.0
1813,2080.0,0.0,2080.0
1814,2080.0,0.0,2080.0
1815,2160.0,-80.0,2080.0
1816,2080.0,0.0,2000.0
1817,2160.0,0.0,2080.0
1818,2080.0,-80.0,2080.0
1819,2160.0,0.0,2080.0
1820,2160.0,0.0,2080.0
1821,2160.0,0.0,2080.0
1822,2080.0,0.0,2080.0
1823,2160.0,0.0,2080.0
1824,2160.0,0.0,2080.0
1825,2160.0,0.0,2080.0
1826,2160.0,0.0,2080.0
1827,2160.0,0.0,2080.0
1828,2160.0,0.0,2080.0
1829,2160.0,0.0,2160.0
1830,2160.0,0.0,2160.0
1831,2160.0,0.0,2160.0
1832,2160.0,0.0,2160.0
1833,2160.0,0.0,2160.0
1834,2160.0,0.0,2160.0
1835,2160.0,0.0,2160.0
1836,2160.0,0.0,2160.0
1837,2160.0,0.0,2160.0
1838,2240.0,0.0,2160.0
1839,2240.0,0.0,2160.0
1840,2240.0,0.0,2160.0
1841,2240.0,0.0,2240.0
1842,2240.0,0.0,2160.0
1843,2240.0,0.0,2240.0
1844,2240.0,80.0,2160.0
1845,2240.0,0.0,2160.0
1846,2240.0,0.0,2160.0
1847,2240.0,0.0,2160.0
1848,2240.0,80.0,2240.0
1849,2240.0,0.0,2240.0
1850,2240.0,0.0,2240.0
1851,2240.0,0.0,2240.0
1852,2240.0,0.0,2160.0
1853,2240.0,0.0,2240.0
1854,2240.0,0.0,2240.0
1855,2320.0,0.0,2240.0
1856,2320.0,0.0,2240.0
1857,2320.0,0.0,2240.0
1858,2320.0,0.0,2240.0
1859,2240.0,0.0,2240.0
1860,2240.0,0.0,2240.0
1861,2240.0,0.0,2240.0
1862,2320.0,0.0,2240.0
1863,2320.0,0.0,2240.0
1864,2320.0,0.0,2240.0
1865,2320.0,0.0,2240.0
1866,2320.0,-80.0,2320.0
1867,2320.0,0.0,2320.0
1868,2320.0,0.0,2240.0
1869,2320.0,0.0,2320.0
1870,2400.0,0.0,2240.0
1871,2320.0,0.0,2320.0
1872,2320.0,0.0,2320.0
1873,2320.0,0.0,2240.0
1874,2400.0,0.0,2320.0
1875,2320.0,0.0,2320.0
1876,2320.0,0.0,2320.0
1877,2400.0,0.0,2320.0
1878,2400.0,0.0,2320.0
1879,2400.0,0.0,2320.0
1880,2400.0,0.0,2320.0
1881,2400.0,0.0,2320.0
1882,2400.0,0.0,2320.0
1883,2400.0,0.0,2320.0
1884,2400.0,0.0,2320.0
1885,2400.0,0.0,2320.0
1886,2400.0,0.0,2320.0
1887,2400.0,0.0,2400.0
1888,2400.0,0.0,2400.0
1889,2400.0,0.0,2400.0
1890,2400.0,0.0,2400.0
1891,2400.0,0.0,2400.0
1892,2400.0,0.0,2400.0
1893,2480.0,0.0,2320.0
1894,2480.0,0.0,2400.0
1895,2480.0,0.0,2400.0
1896,2480.0,0.0,2400.0
1897,2480.0,0.0,2400.0
1898,2480.0,0.0,2400.0
1899,2480.0,0.0,2400.0
1900,2480.0,0.0,2400.0
1901,2480.0,0.0,2400.0
1902,2480.0,0.0,2400.0
1903,2480.0,0.0,2400.0
1904,2480.0,0.0,2480.0
1905,2480.0,0.0,2400.0
1906,2480.0,0.0,2400.0
1907,2480.0,0.0,2400.0
1908,2480.0,0.0,2400.0
1909,2480.0,0.0,2480.0
1910,2560.0,0.0,2400.0
1911,2480.0,0.0,2480.0
1912,2480.0,0.0,2480.0
1913,2480.0,0.0,2480.0
1914,2480.0,0.0,2480.0
1915,2480.0,0.0,2480.0
1916,2480.0,0.0,2480.0
1917,2560.0,0.0,2480.0
1918,2560.0,0.0,2480.0
1919,2560.0,0.0,2480.0
1920,2560.0,0.0,2480.0
1921,2560.0,0.0,2480.0
1922,2560.0,0.0,2480.0
1923,2560.0,0.0,2480.0
1924,2640.0,80.0,2480.0
1925,2560.0,0.0,2480.0
1926,2640.0,0.0,2480.0
1927,2560.0,0.0,2560.0
1928,2560.0,0.0,2480.0
1929,2560.0,0.0,2560.0
1930,2560.0,0.0,2560.0
1931,2560.0,0.0,2480.0
1932,2560.0,0.0,2560.0
1933,2560.0,80.0,2480.0
1934,2640.0,0.0,2560.0
1935,2560.0,0.0,2640.0
1936,2640.0,0.0,2560.0
1937,2640.0,0.0,2560.0
1938,2560.0,0.0,2560.0
1939,2560.0,0.0,2560.0
1940,2640.0,0.0,2560.0
1941,2640.0,0.0,2560.0
1942,2640.0,0.0,2640.0
1943,2640.0,0.0,2640.0
1944,2640.0,0.0,2640.0
1945,2640.0,0.0,2560.0
1946,2640.0,0.0,2640.0
1947,2640.0,0.0,2640.0
1948,2640.0,0.0,2640.0
1949,2640.0,0.0,2640.0
1950,2640.0,0.0,2640.0
1951,2640.0,0.0,2640.0
1952,2640.0,0.0,2640.0
1953,2640.0,0.0,2640.0
1954,2640.0,0.0,2640.0
1955,2720.0,0.0,2640.0
1956,2720.0,0.0,2640.0
1957,2720.0,0.0,2640.0
1958,2720.0,0.0,2640.0
1959,2720.0,0.0,2640.0
1960,2720.0,0.0,2640.0
1961,2720.0,80.0,2640.0
1962,2640.0,0.0,2640.0
1963,2720.0,80.0,2640.0
1964,2720.0,0.0,2640.0
1965,2720.0,0.0,2720.0
1966,2720.0,0.0,2720.0
1967,2720.0,0.0,2720.0
1968,2720.0,0.0,2720.0
1969,2720.0,0.0,2640.0
1970,2720.0,0.0,2720.0
1971,2800.0,-80.0,2720.0
1972,2800.0,0.0,2720.0
1973,2800.0,0.0,2720.0
1974,2720.0,0.0,2720.0
1975,2720.0,0.0,2720.0
1976,2720.0,0.0,2720.0
1977,2720.0,-80.0,2720.0
1978,2800.0,0.0,2720.0
1979,2800.0,0.0,2720.0
1980,2800.0,0.0,2720.0
1981,2800.0,0.0,2720.0
1982,2800.0,0.0,2720.0
1983,2800.0,0.0,2720.0
1984,2800.0,0.0,2720.0
1985,2800.0,0.0,2720.0
1986,2800.0,0.0,2720.0
1987,2800.0,0.0,2720.0
1988,2800.0,0.0,2720.0
1989,2800.0,0.0,2800.0
1990,2880.0,0.0,2800.0
1991,2800.0,0.0,2800.0
1992,2800.0,0.0,2800.0
1993,2800.0,0.0,2800.0
1994,2800.0,0.0,2800.0
1995,2880.0,0.0,2800.0
1996,2800.0,0.0,2800.0
1997,2800.0,0.0,2800.0
1998,2880.0,0.0,2800.0
1999,2880.0,0.0,2800.0
2000,2800.0,0.0,2800.0
2001,2880.0,0.0,2800.0
2002,2880.0,80.0,2800.0
2003,2880.0,0.0,2800.0
2004,2880.0,0.0,2800.0
2005,2880.0,0.0,2800.0
2006,2880.0,0.0,2800.0
2007,2880.0,0.0,2800.0
2008,2880.0,0.0,2800.0
2009,2880.0,0.0,2800.0
2010,2880.0,0.0,2800.0
2011,2880.0,80.0,2800.0
2012,2880.0,80.0,2800.0
2013,2880.0,80.0,2800.0
2014,2880.0,80.0,2880.0
2015,2960.0,0.0,2800.0
2016,2880.0,80.0,2880.0
2017,2960.0,80.0,2880.0
2018,2960.0,0.0,2880.0
2019,2960.0,80.0,2800.0
2020,2960.0,80.0,2800.0
2021,2960.0,80.0,2800.0
2022,2960.0,80.0,2880.0
2023,2960.0,0.0,2800.0
2024,2960.0,80.0,2880.0
2025,2960.0,0.0,2880.0
2026,2960.0,80.0,2880.0
2027,2960.0,0.0,2880.0
2028,2960.0,80.0,2880.0
2029,2960.0,80.0,2880.0
2030,3040.0,80.0,2800.0
2031,2960.0,80.0,2880.0
2032,2960.0,80.0,2880.0
2033,2960.0,80.0,2880.0
2034,2960.0,80.0,2880.0
2035,2960.0,80.0,2880.0
2036,3040.0,80.0,2880.0
2037,2960.0,80.0,2880.0
2038,3040.0,80.0,2880.0
2039,3040.0,160.0,2880.0
2040,2960.0,80.0,2880.0
2041,3040.0,80.0,2880.0
2042,3040.0,80.0,2880.0
2043,3040.0,80.0,2880.0
2044,3040.0,160.0,2880.0
2045,3040.0,80.0,2880.0
2046,3040.0,80.0,2880.0
2047,3040.0,160.0,2880.0
2048,3040.0,160.0,2880.0
2049,3040.0,160.0,2880.0
2050,3040.0,80.0,2880.0
2051,3040.0,160.0,2880.0
2052,3040.0,160.0,2800.0
2053,3040.0,160.0,2880.0
2054,3040.0,160.0,2880.0
2055,3040.0,160.0,2880.0
2056,3040.0,160.0,2880.0
2057,3120.0,160.0,2880.0
2058,3040.0,160.0,2880.0
2059,3120.0,160.0,2880.0
2060,3120.0,160.0,2880.0
2061,3120.0,160.0,2880.0
2062,3120.0,240.0,2880.0
2063,3120.0,160.0,2880.0
2064,3040.0,160.0,2880.0
2065,3120.0,160.0,2880.0
2066,3120.0,160.0,2880.0
2067,3120.0,240.0,2880.0
2068,3120.0,160.0,2880.0
2069,3120.0,240.0,2880.0
2070,3200.0,160.0,2880.0
2071,3120.0,240.0,2880.0
2072,3120.0,240.0,2880.0
2073,3120.0,160.0,2880.0
2074,3120.0,240.0,2880.0
2075,3120.0,240.0,2880.0
2076,3200.0,240.0,2880.0
2077,3200.0,240.0,2880.0
2078,3200.0,240.0,2880.0
2079,3120.0,240.0,2880.0
2080,3200.0,240.0,2880.0
2081,3200.0,240.0,2880.0
2082,3200.0,240.0,2880.0
2083,3200.0,240.0,2960.0
2084,3200.0,240.0,2880.0
2085,3200.0,240.0,2880.0
2086,3200.0,240.0,2880.0
2087,3200.0,240.0,2880.0
2088,3200.0,240.0,2960.0
2089,3280.0,320.0,2880.0
2090,3200.0,240.0,2880.0
2091,3200.0,240.0,2880.0
2092,3200.0,240.0,2880.0
2093,3200.0,320.0,2960.0
2094,3200.0,240.0,2880.0
2095,3200.0,240.0,2880.0
2096,3280.0,320.0,2960.0
2097,3280.0,320.0,2960.0
2098,3280.0,320.0,2880.0
2099,3200.0,320.0,2880.0
2100,3200.0,320.0,2880.0
2101,3280.0,320.0,2880.0
2102,3280.0,400.0,2960.0
2103,3200.0,320.0,2960.0
2104,3280.0,320.0,2880.0
2105,3280.0,400.0,2960.0
2106,3280.0,320.0,2880.0
2107,3280.0,320.0,2960.0
2108,3280.0,320.0,2960.0
2109,3280.0,320.0,2960.0
2110,3280.0,320.0,2880.0
2111,3200.0,320.0,2960.0
2112,3280.0,320.0,2880.0
2113,3280.0,400.0,2880.0
2114,3280.0,400.0,2960.0
2115,3280.0,400.0,2960.0
2116,3360.0,400.0,2880.0
2117,3280.0,400.0,2960.0
2118,3280.0,400.0,2880.0
2119,3360.0,400.0,2960.0
2120,3360.0,400.0,2880.0
2121,3360.0,400.0,2960.0
2122,3360.0,400.0,2960.0
2123,3360.0,400.0,2960.0
2124,3360.0,400.0,2960.0
2125,3360.0,400.0,2880.0
2126,3360.0,400.0,2960.0
2127,3360.0,400.0,2880.0
2128,3360.0,400.0,2960.0
2129,3360.0,400.0,2960.0
2130,3360.0,400.0,2960.0
2131,3360.0,400.0,2960.0
2132,3360.0,400.0,2880.0
2133,3360.0,400.0,2960.0
2134,3360.0,400.0,2880.0
2135,3440.0,400.0,2960.0
2136,3440.0,480.0,2880.0
2137,3440.0,400.0,2960.0
2138,3440.0,400.0,2960.0
2139,3360.0,480.0,2960.0
2140,3440.0,480.0,2960.0
2141,3440.0,480.0,2960.0
2142,3360.0,400.0,2880.0
2143,3440.0,480.0,2960.0
2144,3440.0,480.0,2960.0
2145,3440.0,480.0,2960.0
2146,3440.0,480.0,2960.0
2147,3440.0,480.0,2880.0
2148,3440.0,480.0,2960.0
2149,3440.0,480.0,2880.0
2150,3440.0,480.0,2960.0
2151,3520.0,480.0,2960.0
2152,3520.0,480.0,2960.0
2153,3440.0,480.0,2960.0
2154,3440.0,560.0,2960.0
2155,3440.0,560.0,2960.0
2156,3520.0,560.0,2960.0
2157,3440.0,560.0,2880.0
2158,3440.0,560.0,2880.0
2159,3520.0,480.0,2960.0
2160,3520.0,560.0,2960.0
2161,3520.0,560.0,2960.0
2162,3520.0,560.0,2960.0
2163,3520.0,560.0,2960.0
2164,3520.0,560.0,2960.0
2165,3520.0,560.0,2960.0
2166,3520.0,560.0,2960.0
2167,3520.0,560.0,2960.0
2168,3520.0,560.0,2880.0
2169,3520.0,560.0,2960.0
2170,3520.0,560.0,2960.0
2171,3520.0,560.0,2960.0
2172,3520.0,560.0,2960.0
2173,3520.0,560.0,2880.0
2174,3600.0,560.0,2960.0
2175,3600.0,560.0,2960.0
2176,3600.0,560.0,2960.0
2177,3600.0,560.0,2960.0
2178,3520.0,560.0,2960.0
2179,3520.0,560.0,2960.0
2180,3600.0,560.0,2960.0
2181,3520.0,560.0,2880.0
2182,3600.0,560.0,2960.0
2183,3520.0,560.0,2960.0
2184,3600.0,640.0,2960.0
2185,3520.0,640.0,2960.0
2186,3600.0,640.0,2960.0
2187,3600.0,640.0,2960.0
2188,3600.0,640.0,2960.0
2189,3600.0,640.0,2960.0
2190,3600.0,640.0,2960.0
2191,3600.0,640.0,2960.0
2192,3600.0,640.0,2960.0
2193,3600.0,640.0,2960.0
2194,3600.0,640.0,2960.0
2195,3600.0,640.0,2960.0
2196,3600.0,640.0,2960.0
2197,3600.0,640.0,2960.0
2198,3680.0,640.0,2960.0
2199,3680.0,640.0,2960.0
2200,3680.0,640.0,2960.0
2201,3680.0,640.0,2960.0
2202,3680.0,640.0,2960.0
2203,3680.0,720.0,3040.0
2204,3680.0,640.0,2960.0
2205,3680.0,640.0,2960.0
2206,3680.0,640.0,2960.0
2207,3680.0,640.0,2960.0
2208,3680.0,640.0,2960.0
2209,3680.0,720.0,2960.0
2210,3680.0,640.0,2960.0
2211,3680.0,720.0,2960.0
2212,3680.0,720.0,2960.0
2213,3680.0,640.0,2960.0
2214,3680.0,720.0,2960.0
2215,3680.0,720.0,2960.0
2216,3680.0,720.0,2960.0
2217,3680.0,720.0,2960.0
2218,3680.0,720.0,2960.0
2219,3760.0,720.0,2960.0
2220,3760.0,720.0,2960.0
2221,3760.0,720.0,2960.0
2222,3760.0,720.0,2960.0
2223,3760.0,720.0,2960.0
2224,3760.0,720.0,2960.0
2225,3760.0,720.0,2960.0
2226,3760.0,720.0,2960.0
2227,3760.0,800.0,2960.0
2228,3760.0,800.0,2960.0
2229,3760.0,720.0,2960.0
2230,3760.0,800.0,2960.0
2231,3760.0,800.0,2960.0
2232,3760.0,800.0,2960.0
2233,3760.0,800.0,2960.0
2234,3840.0,800.0,2960.0
2235,3760.0,800.0,2960.0
2236,3760.0,800.0,2960.0
2237,3840.0,800.0,2960.0
2238,3840.0,800.0,2960.0
2239,3840.0,800.0,2960.0
2240,3840.0,800.0,2960.0
2241,3840.0,800.0,3040.0
2242,3840.0,800.0,2960.0
2243,3760.0,800.0,2960.0
2244,3840.0,800.0,2960.0
2245,3840.0,800.0,3040.0
2246,3840.0,800.0,2960.0
2247,3840.0,800.0,2960.0
2248,3840.0,880.0,2960.0
2249,3840.0,880.0,3040.0
2250,3840.0,880.0,2960.0
2251,3840.0,800.0,2960.0
2252,3840.0,880.0,2960.0
2253,3840.0,800.0,2960.0
2254,3840.0,880.0,2960.0
2255,3840.0,880.0,2960.0
2256,3840.0,880.0,2960.0
2257,3840.0,880.0,2960.0
2258,3840.0,880.0,2960.0
2259,3840.0,880.0,2960.0
2260,3920.0,880.0,2960.0
2261,3920.0,880.0,2960.0
2262,3920.0,880.0,3040.0
2263,3920.0,880.0,2960.0
2264,3920.0,880.0,2960.0
2265,3920.0,880.0,2960.0
2266,3920.0,880.0,2960.0
2267,3920.0,880.0,3040.0
2268,3920.0,960.0,2960.0
2269,3920.0,960.0,2960.0
2270,3920.0,880.0,2960.0
2271,3920.0,960.0,2960.0
2272,3920.0,960.0,2960.0
2273,3920.0,880.0,2960.0
2274,4000.0,880.0,2960.0
2275,3920.0,960.0,2960.0
2276,4000.0,880.0,2960.0
2277,4000.0,960.0,2960.0
2278,4000.0,960.0,2960.0
2279,4000.0,960.0,2960.0
2280,4000.0,960.0,2960.0
2281,4000.0,960.0,2960.0
2282,4000.0,960.0,2960.0
2283,4000.0,960.0,2960.0
2284,4000.0,960.0,3040.0
2285,4000.0,960.0,2960.0
2286,4000.0,960.0,2960.0
2287,4000.0,960.0,3040.0
2288,4000.0,960.0,2960.0
2289,4000.0,960.0,3040.0
2290,4000.0,960.0,2960.0
2291,4000.0,960.0,2960.0
2292,4080.0,960.0,2960.0
2293,4000.0,1040.0,2960.0
2294,4080.0,960.0,2960.0
2295,4080.0,960.0,2960.0
2296,4080.0,1040.0,2960.0
2297,4000.0,960.0,2960.0
2298,4000.0,960.0,2960.0
2299,-1200.0,960.0,2960.0
2300,-3840.0,-240.0,2960.0
2301,-4000.0,0.0,-2480.0
2302,-3920.0,0.0,-3840.0
2303,-3920.0,0.0,-3840.0
2304,-3920.0,0.0,-3920.0
2305,-3920.0,0.0,-3840.0
2306,-3920.0,0.0,-3840.0
2307,-3920.0,0.0,-3920.0
2308,-3920.0,0.0,-3840.0
2309,-3920.0,0.0,-3840.0
2310,-3920.0,0.0,-3840.0
2311,-3920.0,0.0,-3840.0
2312,-3920.0,0.0,-3840.0
2313,-3920.0,-80.0,-3840.0
2314,-3920.0,0.0,-3840.0
2315,-3840.0,0.0,-3840.0
2316,-3840.0,0.0,-3840.0
2317,-3840.0,0.0,-3840.0
2318,-3920.0,0.0,-3760.0
2319,-3920.0,0.0,-3840.0
2320,-3840.0,0.0,-3760.0
2321,-3920.0,0.0,-3840.0
2322,-3920.0,0.0,-3760.0
2323,-3840.0,0.0,-3760.0
2324,-3840.0,0.0,-3840.0
2325,-3840.0,0.0,-3760.0
2326,-3840.0,0.0,-3760.0
2327,-3840.0,0.0,-3760.0
2328,-3840.0,0.0,-3760.0
2329,-3840.0,0.0,-3760.0
2330,-3840.0,80.0,-3760.0
2331,-3840.0,0.0,-3760.0
2332,-3840.0,0.0,-3760.0
2333,-3840.0,0.0,-3760.0
2334,-3760.0,0.0,-3680.0
2335,-3840.0,0.0,-3760.0
2336,-3840.0,0.0,-3760.0
2337,-3840.0,0.0,-3760.0
2338,-3840.0,0.0,-3760.0
2339,-3760.0,0.0,-3760.0
2340,-3760.0,0.0,-3680.0
2341,-3760.0,0.0,-3760.0
2342,-3760.0,0.0,-3760.0
2343,-3760.0,0.0,-3760.0
2344,-3760.0,0.0,-3760.0
2345,-3760.0,0.0,-3760.0
2346,-3760.0,-80.0,-3760.0
2347,-3760.0,0.0,-3680.0
2348,-3760.0,0.0,-3680.0
2349,-3760.0,0.0,-3680.0
2350,-3760.0,0.0,-3680.0
2351,-3760.0,0.0,-3760.0
2352,-3760.0,0.0,-3680.0
2353,-3760.0,0.0,-3680.0
2354,-3680.0,80.0,-3680.0
2355,-3760.0,0.0,-3680.0
2356,-3760.0,0.0,-3680.0
2357,-3760.0,0.0,-3680.0
2358,-3680.0,0.0,-3680.0
2359,-3760.0,0.0,-3680.0
2360,-3760.0,0.0,-3680.0
2361,-3760.0,0.0,-3680.0
2362,-3680.0,0.0,-3680.0
2363,-3680.0,0.0,-3680.0
2364,-3680.0,0.0,-3600.0
2365,-3680.0,0.0,-3600.0
2366,-3680.0,0.0,-3680.0
2367,-3760.0,0.0,-3600.0
2368,-3680.0,0.0,-3600.0
2369,-3680.0,0.0,-3680.0
2370,-3680.0,0.0,-3680.0
2371,-3680.0,0.0,-3600.0
2372,-3680.0,0.0,-3680.0
2373,-3680.0,0.0,-3600.0
2374,-3680.0,0.0,-3600.0
2375,-3680.0,0.0,-3600.0
2376,-3680.0,0.0,-3600.0
2377,-3680.0,0.0,-3600.0
2378,-3600.0,80.0,-3600.0
2379,-3600.0,0.0,-3600.0
2380,-3600.0,0.0,-3600.0
2381,-3680.0,0.0,-3600.0
2382,-3680.0,0.0,-3600.0
2383,-3600.0,-80.0,-3600.0
2384,-3600.0,0.0,-3600.0
2385,-3600.0,0.0,-3600.0
2386,-3600.0,0.0,-3600.0
2387,-3600.0,0.0,-3600.0
2388,-3600.0,0.0,-3600.0
2389,-3600.0,0.0,-3520.0
2390,-3600.0,0.0,-3520.0
2391,-3600.0,0.0,-3520.0
2392,-3600.0,0.0,-3520.0
2393,-3600.0,0.0,-3520.0
2394,-3520.0,0.0,-3520.0
2395,-3600.0,0.0,-3520.0
2396,-3600.0,0.0,-3520.0
2397,-3520.0,0.0,-3520.0
2398,-3600.0,0.0,-3520.0
2399,-3600.0,0.0,-3520.0
2400,-3600.0,0.0,-3520.0
2401,-3600.0,0.0,-3520.0
2402,-3520.0,0.0,-3520.0
2403,-3520.0,0.0,-3520.0
2404,-3520.0,0.0,-3440.0
2405,-3520.0,0.0,-3520.0
2406,-3520.0,0.0,-3520.0
2407,-3600.0,0.0,-3520.0
2408,-3520.0,0.0,-3520.0
2409,-3520.0,0.0,-3520.0
2410,-3520.0,0.0,-3520.0
2411,-3520.0,0.0,-3520.0
2412,-3520.0,0.0,-3520.0
2413,-3520.0,0.0,-3440.0
2414,-3440.0,0.0,-3520.0
2415,-3520.0,0.0,-3520.0
2416,-3520.0,0.0,-3520.0
2417,-3520.0,0.0,-3440.0
2418,-3520.0,0.0,-3440.0
2419,-3520.0,0.0,-3520.0
2420,-3440.0,0.0,-3440.0
2421,-3520.0,0.0,-3440.0
2422,-3520.0,0.0,-3440.0
2423,-3440.0,0.0,-3440.0
2424,-3440.0,0.0,-3520.0
2425,-3440.0,0.0,-3440.0
2426,-3440.0,0.0,-3440.0
2427,-3440.0,0.0,-3440.0
2428,-3440.0,0.0,-3440.0
2429,-3440.0,0.0,-3440.0
2430,-3520.0,0.0,-3360.0
2431,-3440.0,0.0,-3440.0
2432,-3360.0,0.0,-3440.0
2433,-3440.0,0.0,-3440.0
2434,-3440.0,80.0,-3440.0
2435,-3440.0,0.0,-3440.0
2436,-3440.0,0.0,-3360.0
2437,-3440.0,0.0,-3440.0
2438,-3440.0,0.0,-3440.0
2439,-3440.0,0.0,-3360.0
2440,-3360.0,0.0,-3360.0
2441,-3360.0,0.0,-3360.0
2442,-3360.0,0.0,-3360.0
2443,-3440.0,0.0,-3360.0
2444,-3360.0,0.0,-3360.0
2445,-3360.0,0.0,-3360.0
2446,-3440.0,0.0,-3360.0
2447,-3360.0,0.0,-3360.0
2448,-3360.0,0.0,-3360.0
2449,-3360.0,0.0,-3360.0
2450,-3360.0,0.0,-3360.0
2451,-3360.0,-80.0,-3360.0
2452,-3360.0,0.0,-3360.0
2453,-3360.0,0.0,-3360.0
2454,-3360.0,0.0,-3360.0
2455,-3360.0,80.0,-3360.0
2456,-3280.0,0.0,-3360.0
2457,-3360.0,0.0,-3280.0
2458,-3360.0,0.0,-3280.0
2459,-3360.0,0.0,-3280.0
2460,-3360.0,0.0,-3280.0
2461,-3280.0,-80.0,-3360.0
2462,-3360.0,0.0,-3280.0
2463,-3280.0,0.0,-3280.0
2464,-3280.0,0.0,-3280.0
2465,-3280.0,0.0,-3280.0
2466,-3280.0,0.0,-3280.0
2467,-3280.0,0.0,-3280.0
2468,-3280.0,0.0,-3280.0
2469,-3280.0,0.0,-3280.0
2470,-3360.0,0.0,-3280.0
2471,-3280.0,0.0,-3280.0
2472,-3280.0,0.0,-3280.0
2473,-3280.0,0.0,-3280.0
2474,-3200.0,0.0,-3280.0
2475,-3280.0,80.0,-3280.0
2476,-3280.0,0.0,-3200.0
